myv_van_id,contact_type_name,datetime_canvassed,master_survey_question_name,master_survey_response_name
14163972,Walk,2018-10-11 20:14:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32087973,Walk,2018-10-28 16:44:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
17159158,Walk,2018-10-18 12:19:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
9162730,Walk,2018-10-18 12:19:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
36953558,Walk,2018-09-14 13:19:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3578289,Walk,2018-08-04 13:55:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3993850,Walk,2018-07-29 18:21:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3991933,Walk,2018-09-01 12:17:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
31804305,Walk,2016-09-25 18:08:00 UTC,2014MSQ: Downballot,1- Strong Democrat
37786073,Walk,2018-07-07 11:41:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3433540,Walk,2018-10-20 18:49:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20836976,Walk,2018-10-20 20:08:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3250473,Walk,2018-09-17 18:57:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
19972027,Walk,2018-08-21 17:31:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3871382,Walk,2018-10-19 20:13:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3419042,Walk,2018-10-18 20:17:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38223745,Walk,2018-08-25 16:04:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3485736,Walk,2018-10-28 17:40:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3647290,Walk,2018-10-06 14:56:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39045647,Walk,2018-09-27 20:16:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
12101913,Walk,2018-09-17 20:14:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
40664989,Walk,2018-10-17 17:57:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4322287,Walk,2018-10-11 19:16:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37506471,Walk,2018-10-17 17:04:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32128683,Walk,2018-10-27 19:05:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20476429,Walk,2018-03-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
40465535,Walk,2018-10-17 17:52:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
17148177,Walk,2018-09-19 18:16:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39876088,Walk,2018-10-21 20:01:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3776729,Walk,2018-09-24 10:37:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
12879961,Walk,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3582118,Walk,2018-10-22 17:40:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
13414152,Walk,2018-10-16 16:35:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4327842,Walk,2018-07-23 19:13:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3441198,Walk,2018-09-20 13:05:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4006669,Walk,2018-09-25 18:07:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3285763,Walk,2018-09-05 19:51:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
21071784,Walk,2018-09-21 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
5068992,Walk,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3415530,Walk,2018-08-15 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4250417,Walk,2018-09-17 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4250417,Walk,2018-09-17 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38779622,Walk,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38454853,Walk,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
19972027,Walk,2018-09-21 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3367614,Walk,2018-08-07 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2347884,Walk,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
17722024,Walk,2018-08-13 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
13220933,Walk,2018-08-10 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2324398,Walk,2018-10-24 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4475892,Walk,2018-09-23 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20056786,Walk,2018-09-23 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2347884,Walk,2018-09-23 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37680548,Walk,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3763348,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3711730,Walk,2018-07-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3863888,Walk,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3993143,Walk,2018-11-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3482284,Walk,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38215219,Walk,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39873071,Walk,2018-10-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20213053,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
16356673,Walk,2018-10-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38436608,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17757716,Walk,2018-08-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31478218,Walk,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17420472,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4378715,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
14724316,Walk,2018-10-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
15039596,Walk,2018-10-19 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39870349,Walk,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39867587,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39861133,Walk,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39003527,Walk,2018-10-24 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
40568878,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3696444,Walk,2018-09-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3649572,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39375561,Walk,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39868987,Walk,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3408910,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4262086,Walk,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20228643,Walk,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4262958,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3867689,Walk,2018-11-03 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13198499,Walk,2018-11-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32760943,Walk,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37269343,Walk,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
27745638,Walk,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37671632,Walk,2018-11-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4144094,Walk,2018-09-30 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4465336,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13326302,Walk,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4421631,Walk,2018-11-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39045353,Walk,2018-11-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4484335,Walk,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20760196,Walk,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4150381,Walk,2018-11-02 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32633010,Walk,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20182965,Walk,2018-10-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3093805,Walk,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37277340,Walk,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4190681,Walk,2018-10-27 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
21148724,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
29168219,Walk,2018-10-29 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3368789,Walk,2018-11-06 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4033607,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
36959668,Paid Walk,2018-10-10 19:44:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3545515,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
19587816,Paid Walk,2018-10-12 18:46:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3441198,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38779622,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39617950,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4230861,Paid Walk,2018-11-04 15:53:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
36954674,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4202169,Paid Walk,2018-09-19 20:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
15738651,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4703776,Paid Walk,2018-10-20 14:40:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38223254,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3545515,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
33795221,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
38454853,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4202169,Paid Walk,2018-08-11 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4327842,Paid Walk,2018-10-30 19:41:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39023324,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3967419,Paid Walk,2018-10-14 17:33:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3777319,Paid Walk,2018-09-29 17:26:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4654323,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4464238,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
20677921,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37680043,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
23838906,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39618129,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38454746,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3545515,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31809623,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3392565,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20323948,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3733076,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3285763,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3519750,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20198396,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39618129,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4434047,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38223745,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32349762,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20677921,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32348112,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
15738651,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3519750,Paid Walk,2018-09-28 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38457047,Paid Walk,2018-09-23 16:41:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3519750,Paid Walk,2018-09-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32766551,Paid Walk,2018-10-20 15:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
16328156,Paid Walk,2018-09-23 17:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
39005388,Paid Walk,2018-10-20 13:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37939683,Paid Walk,2018-09-09 19:21:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
37177639,Paid Walk,2018-09-20 19:07:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3536654,Paid Walk,2018-10-12 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32348112,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3733076,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4198368,SMS Text,2018-10-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
18768819,SMS Text,2018-08-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3798725,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3815706,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3388268,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4274867,SMS Text,2018-08-11 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3790060,SMS Text,2018-08-10 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3481674,SMS Text,2018-09-20 00:00:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
21551142,SMS Text,2018-11-06 17:27:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20024095,SMS Text,2018-11-06 13:18:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
40581877,SMS Text,2018-11-06 18:43:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17853366,SMS Text,2018-10-19 15:30:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
3861925,SMS Text,2018-10-26 12:10:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32115934,SMS Text,2018-10-17 14:33:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
29081394,SMS Text,2018-10-17 12:37:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2408489,SMS Text,2018-10-14 21:50:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
17246502,SMS Text,2018-10-25 16:22:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
2410303,SMS Text,2018-10-21 19:08:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32007497,SMS Text,2018-10-05 16:34:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37177639,SMS Text,2018-05-13 20:33:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13522481,SMS Text,2018-07-29 13:09:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3704291,SMS Text,2018-10-21 15:58:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
4295080,SMS Text,2018-10-24 19:44:00 UTC,2018MSQ: D Ticket ID,1- Strong Democrat
32354695,SMS Text,2018-10-31 13:45:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3287420,SMS Text,2018-03-03 19:49:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4133389,SMS Text,2018-09-22 12:07:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4535898,SMS Text,2018-07-14 20:42:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37697313,SMS Text,2018-06-04 17:56:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3560146,SMS Text,2017-12-04 19:05:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3911189,SMS Text,2018-05-16 19:46:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3768876,SMS Text,2018-10-27 16:03:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3858147,SMS Text,2018-09-12 21:52:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3864038,SMS Text,2018-08-02 14:22:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3847006,SMS Text,2018-02-28 20:27:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3549208,SMS Text,2018-08-17 16:20:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3388268,SMS Text,2018-07-04 19:49:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17464946,SMS Text,2017-12-02 15:40:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2129598,SMS Text,2018-07-16 18:53:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
5792532,SMS Text,2018-10-27 15:48:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37956888,SMS Text,2018-07-08 14:41:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3453749,SMS Text,2018-10-27 16:43:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3685828,SMS Text,2018-04-29 22:39:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2329490,SMS Text,2018-06-21 17:57:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17601497,SMS Text,2018-06-11 17:18:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4222561,SMS Text,2018-01-12 18:44:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38456408,SMS Text,2018-03-14 16:29:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4375587,SMS Text,2018-06-23 19:58:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4107751,SMS Text,2018-09-15 17:39:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3767644,SMS Text,2018-06-19 17:35:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
7791957,SMS Text,2018-11-04 17:15:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3493832,SMS Text,2018-08-31 19:11:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17601497,SMS Text,2018-11-03 18:58:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37185587,SMS Text,2018-09-13 19:28:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32354695,SMS Text,2018-06-13 19:23:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4645192,SMS Text,2018-07-13 17:50:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4590575,SMS Text,2018-10-27 18:46:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4020374,SMS Text,2018-10-07 14:18:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38455018,SMS Text,2018-09-12 14:35:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2127123,SMS Text,2018-10-08 19:34:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4534780,SMS Text,2018-07-13 14:26:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2410303,SMS Text,2018-02-11 16:48:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
14950724,SMS Text,2018-04-03 17:38:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20229773,SMS Text,2018-11-03 17:07:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4227979,SMS Text,2018-07-17 17:25:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3936769,SMS Text,2018-06-27 17:12:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
32904516,SMS Text,2018-10-08 19:20:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20181520,SMS Text,2018-10-31 15:47:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4542533,SMS Text,2018-07-03 12:29:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3787867,SMS Text,2018-11-06 10:03:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
11560896,SMS Text,2018-10-30 14:12:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3382150,SMS Text,2018-09-15 18:13:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3424726,SMS Text,2018-07-12 15:32:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3460754,SMS Text,2018-04-03 18:38:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37394247,SMS Text,2018-06-21 18:16:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
34888004,SMS Text,2018-08-02 16:39:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39328480,SMS Text,2018-08-02 14:22:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3960584,SMS Text,2018-05-03 19:10:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
19320023,SMS Text,2018-11-06 19:51:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3623578,SMS Text,2018-07-02 15:15:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3622848,SMS Text,2018-09-14 15:48:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4196165,SMS Text,2018-10-02 19:41:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37387179,SMS Text,2018-04-30 12:36:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3594037,SMS Text,2018-11-03 18:59:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2092662,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2329490,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39585965,SMS Text,2018-10-14 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3704291,SMS Text,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4299651,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3735471,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20083749,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3983826,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
17601497,SMS Text,2018-10-18 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2566921,SMS Text,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3674383,SMS Text,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
38175699,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
20158017,SMS Text,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
13291204,SMS Text,2018-10-25 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3231574,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3847909,SMS Text,2018-10-15 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3587763,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4484335,SMS Text,2018-10-20 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3578414,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
2137681,SMS Text,2018-10-10 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
9307660,SMS Text,2018-10-14 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3634459,SMS Text,2018-10-09 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3569340,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
31829788,SMS Text,2018-10-21 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
37956888,SMS Text,2018-10-18 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4194305,SMS Text,2018-10-22 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3398802,Phone,2018-05-05 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3335619,Phone,2018-02-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3238406,Phone,2018-07-04 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
39018363,Phone,2018-10-13 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
11847464,Phone,2018-10-23 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
3238716,Phone,2018-02-01 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
4293301,Phone,2018-10-31 00:00:00 UTC,2018MSQ: CandidNomin,1- Strong Democrat
